id,split_type,family,prompt,expected_dsl,expected_code,prediction,manual_score,notes,selected_candidate,candidate_scores,error_type
code_gen_0363,generalization_time_series_paraphrase,gen_argmin_market_cap,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：从量化研究角度，总市值在 38 日窗口内低点位置用于描述路径。这个想法需要转换为函数式 DSL。,"ts_argmin(market_cap, 38)","```dsl_fire
result = ts_argmin(market_cap, 38)
```","```dsl_fire
result = div(ts_argmax(volume, 3), ts_quantile(log(market_cap, 3), 3, ts_mean(volume, 3)))
```",,,3,"c1:score=0,parse=False,exec=False | c2:score=0,parse=False,exec=False | c3:score=20,parse=True,exec=False | c4:score=0,parse=False,exec=False | c5:score=0,parse=False,exec=False",execution_error
code_gen_0599,generalization_time_series_paraphrase,gen_argmin_market_cap,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：作为教学样例，总市值在 17 日窗口内低点位置用于描述路径。最终只需要一个可执行表达式。,"ts_argmin(market_cap, 17)","```dsl_fire
result = ts_argmin(market_cap, 17)
```","```dsl_fire
result = div(sub(shift(close, 1), xs_mean(div(volume, market_cap))), xs_std(div(volume, market_cap)))
```",,,5,"c1:score=0,parse=False,exec=False | c2:score=0,parse=False,exec=False | c3:score=0,parse=False,exec=False | c4:score=0,parse=False,exec=False | c5:score=120,parse=True,exec=True",semantic_mismatch
code_gen_0329,generalization_conditional_paraphrase,gen_size_liquidity_gate,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：作为教学样例，只有小市值暴露高于市场均值时，才保留 55 日流动性信号。最终只需要一个可执行表达式。,"where(gt(neg(log(market_cap)), xs_mean(neg(log(market_cap)))), log1p(ts_mean(volume, 55)), 0.0)","```dsl_fire
result = where(gt(neg(log(market_cap)), xs_mean(neg(log(market_cap)))), log1p(ts_mean(volume, 55)), 0.0)
```","```dsl_fire
result = where(logical_or(gt(neg(log(market_cap)), xs_mean(neg(log(market_cap)))), gt(log(market_cap), xs_mean(log(market_cap)))), div(volume, market_cap), 0.0)
```",,,1,"c1:score=120,parse=True,exec=True | c2:score=120,parse=True,exec=True | c3:score=120,parse=True,exec=True | c4:score=120,parse=True,exec=True | c5:score=120,parse=True,exec=True",semantic_mismatch
code_gen_0332,generalization_regression_paraphrase,gen_corr_flow_return,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：作为教学样例，用 55 日滚动相关衡量换手代理和日收益同步性。不要使用解释文字。,"ts_corr(div(volume, market_cap), pct_change(close, 1), 55)","```dsl_fire
result = ts_corr(div(volume, market_cap), pct_change(close, 1), 55)
```","```dsl_fire
result = ts_corr(div(volume, market_cap), pct_change(close, 5), 5)
```",,,4,"c1:score=0,parse=False,exec=False | c2:score=0,parse=False,exec=False | c3:score=0,parse=False,exec=False | c4:score=120,parse=True,exec=True | c5:score=0,parse=False,exec=False",semantic_mismatch
code_gen_0528,generalization_composition_paraphrase,gen_quality_trend,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：从量化研究角度，同时偏好 50 日风险调整趋势高且收益方差低的股票。这个想法需要转换为函数式 DSL。,"add(div(pct_change(close, 50), ts_std(pct_change(close, 1), 50)), neg(ts_var(pct_change(close, 1), 50)))","```dsl_fire
result = add(div(pct_change(close, 50), ts_std(pct_change(close, 1), 50)), neg(ts_var(pct_change(close, 1), 50)))
```","```dsl_fire
result = where(log(market_cap), log(market_cap)), neg(log(market_cap))
```",,,2,"c1:score=0,parse=False,exec=False | c2:score=20,parse=True,exec=False | c3:score=0,parse=False,exec=False | c4:score=0,parse=False,exec=False | c5:score=0,parse=False,exec=False",execution_error
code_gen_0535,generalization_composition_paraphrase,gen_industry_value_momentum,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：把这个 alpha 逻辑写成表达式：行业内估值便宜且 75 日动量较强的股票得分更高。请保持字段和算子命名规范。,"add(div(sub(recip(pb), group_mean(recip(pb), industry)), group_std(recip(pb), industry)), pct_change(close, 75))","```dsl_fire
result = add(div(sub(recip(pb), group_mean(recip(pb), industry)), group_std(recip(pb), industry)), pct_change(close, 75))
```","```dsl_fire
result = add(div(sub(recip(pb), group_mean(recip(pb), industry)), group_std(recip(pb), industry)), neg(pct_change(close, 7)))
```",,,1,"c1:score=120,parse=True,exec=True | c2:score=120,parse=True,exec=True | c3:score=120,parse=True,exec=True | c4:score=120,parse=True,exec=True | c5:score=120,parse=True,exec=True",semantic_mismatch
code_gen_0053,generalization_composition,gen_value_momentum,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：同时偏好低 PB 估值和 75 日价格动量强的股票。,"add(recip(pb), pct_change(close, 75))","```dsl_fire
result = add(recip(pb), pct_change(close, 75))
```","```dsl_fire
result = add(sqrt(recip(pb)), pct_change(close, 7))
```",,,1,"c1:score=120,parse=True,exec=True | c2:score=120,parse=True,exec=True | c3:score=120,parse=True,exec=True | c4:score=20,parse=True,exec=False | c5:score=120,parse=True,exec=True",semantic_mismatch
code_gen_0086,generalization_regression,gen_corr_flow_return,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：用 42 日滚动相关衡量换手代理和日收益同步性。,"ts_corr(div(volume, market_cap), pct_change(close, 1), 42)","```dsl_fire
result = ts_corr(div(volume, market_cap), pct_change(close, 1), 42)
```","```dsl_fire
result = ts_corr(div(volume, ts_mean(div(volume, market_cap), 20)), pct_change(close, 1), 45))
```",,,1,"c1:score=0,parse=False,exec=False | c2:score=0,parse=False,exec=False | c3:score=0,parse=False,exec=False | c4:score=0,parse=False,exec=False | c5:score=0,parse=False,exec=False",parse_error
code_gen_0262,generalization_unseen_window_paraphrase,gen_unseen_window_vol,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：把这个 alpha 逻辑写成表达式：过去 25 日日收益波动越低，稳定性越强。不要使用解释文字。,"neg(ts_std(pct_change(close, 1), 25))","```dsl_fire
result = neg(ts_std(pct_change(close, 1), 25))
```","```dsl_fire
result = pct_change(close, 60)
```",,,1,"c1:score=120,parse=True,exec=True | c2:score=120,parse=True,exec=True | c3:score=120,parse=True,exec=True | c4:score=120,parse=True,exec=True | c5:score=120,parse=True,exec=True",semantic_mismatch
code_gen_0276,generalization_unseen_window_paraphrase,gen_unseen_window_momentum,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：从量化研究角度，过去 120 日收盘价收益越高，短期趋势越强。注意窗口、方向和字段选择。,"pct_change(close, 120)","```dsl_fire
result = pct_change(close, 120)
```","```dsl_fire
result = pct_change(volume, 5)
```",,,1,"c1:score=120,parse=True,exec=True | c2:score=120,parse=True,exec=True | c3:score=120,parse=True,exec=True | c4:score=120,parse=True,exec=True | c5:score=120,parse=True,exec=True",semantic_mismatch
code_gen_0515,generalization_unseen_window_paraphrase,gen_unseen_window_volume,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：作为教学样例，短期成交量相对 75 日均量越高，放量越明显。请保持字段和算子命名规范。,"div(ts_mean(volume, 18), ts_mean(volume, 75))","```dsl_fire
result = div(ts_mean(volume, 18), ts_mean(volume, 75))
```","```dsl_fire
result = div(sub(shift(volume, 7)), shift(volume, 7)
```",,,1,"c1:score=0,parse=False,exec=False | c2:score=0,parse=False,exec=False | c3:score=0,parse=False,exec=False | c4:score=0,parse=False,exec=False | c5:score=0,parse=False,exec=False",parse_error
code_gen_0320,generalization_regression_paraphrase,gen_corr_flow_return,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：作为教学样例，用 28 日滚动相关衡量换手代理和日收益同步性。请保持字段和算子命名规范。,"ts_corr(div(volume, market_cap), pct_change(close, 1), 28)","```dsl_fire
result = ts_corr(div(volume, market_cap), pct_change(close, 1), 28)
```","```dsl_fire
result = ts_std(div(volume, market_cap), 2)
```",,,1,"c1:score=120,parse=True,exec=True | c2:score=120,parse=True,exec=True | c3:score=20,parse=True,exec=False | c4:score=20,parse=True,exec=False | c5:score=120,parse=True,exec=True",semantic_mismatch
code_gen_0226,generalization_regression,gen_ts_reg_value_return,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：用 13 日滚动回归提取价值暴露相对动量解释后的残差。,"ts_reg_res(recip(pb), pct_change(close, 13), 13)","```dsl_fire
result = ts_reg_res(recip(pb), pct_change(close, 13), 13)
```","```dsl_fire
result = ts_reg_res(recip(pb), log(market_cap), 20)
```",,,1,"c1:score=120,parse=True,exec=True | c2:score=120,parse=True,exec=True | c3:score=120,parse=True,exec=True | c4:score=120,parse=True,exec=True | c5:score=120,parse=True,exec=True",semantic_mismatch
code_gen_0257,generalization_unseen_window_paraphrase,gen_unseen_window_reversal,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：作为教学样例，过去 18 日涨幅越高，后续均值回归压力越大。不要使用解释文字。,"neg(pct_change(close, 18))","```dsl_fire
result = neg(pct_change(close, 18))
```","```dsl_fire
result = ts_prod(add(1.0, pct_change(close, 1)), 20)
```",,,2,"c1:score=20,parse=True,exec=False | c2:score=120,parse=True,exec=True | c3:score=20,parse=True,exec=False | c4:score=20,parse=True,exec=False | c5:score=20,parse=True,exec=False",semantic_mismatch
code_gen_0398,generalization_conditional_paraphrase,gen_conditional_xs_open_13,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：作为教学样例，只有开盘价横截面标准化值为正时，才保留 13 日动量。这个想法需要转换为函数式 DSL。,"where(gt(div(sub(open, xs_mean(open)), xs_std(open)), 0.0), pct_change(close, 13), 0.0)","```dsl_fire
result = where(gt(div(sub(open, xs_mean(open)), xs_std(open)), 0.0), pct_change(close, 13), 0.0)
```","```dsl_fire
result = where(sign(sign(sub(volume, xs_mean(volume)), xs_std(volume)), xs_std(volume)), 0.0)
```",,,1,"c1:score=20,parse=True,exec=False | c2:score=0,parse=False,exec=False | c3:score=20,parse=True,exec=False | c4:score=20,parse=True,exec=False | c5:score=0,parse=False,exec=False",execution_error
code_gen_0465,generalization_time_series_paraphrase,gen_ts_sum_value,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：从量化研究角度，13 日 PB 日变化求和测试基本面时间序列结构。请保持字段和算子命名规范。,"ts_sum(pct_change(pb, 1), 13)","```dsl_fire
result = ts_sum(pct_change(pb, 1), 13)
```","```dsl_fire
result = ts_prod(add(1.0, pct_change(close, 1)), 10)
```",,,1,"c1:score=120,parse=True,exec=True | c2:score=120,parse=True,exec=True | c3:score=120,parse=True,exec=True | c4:score=120,parse=True,exec=True | c5:score=20,parse=True,exec=False",semantic_mismatch
code_gen_0024,generalization_unseen_window,gen_unseen_window_momentum,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：过去 35 日收盘价收益越高，短期趋势越强。,"pct_change(close, 35)","```dsl_fire
result = pct_change(close, 35)
```","```dsl_fire
result = pct_change(close, 3)
```",,,1,"c1:score=120,parse=True,exec=True | c2:score=120,parse=True,exec=True | c3:score=120,parse=True,exec=True | c4:score=20,parse=True,exec=False | c5:score=20,parse=True,exec=False",semantic_mismatch
code_gen_0093,generalization_time_series,gen_quantile_value,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：估值便宜程度高于自身 55 日 70% 分位数越多，价值信号越突出。,"sub(recip(pb), ts_quantile(recip(pb), 55, 0.7))","```dsl_fire
result = sub(recip(pb), ts_quantile(recip(pb), 55, 0.7))
```","```dsl_fire
result = div(sub(close, ts_min(low, 5)), sub(ts_max(high, 5), ts_min(low, 5)))
```",,,2,"c1:score=0,parse=False,exec=False | c2:score=120,parse=True,exec=True | c3:score=20,parse=True,exec=False | c4:score=120,parse=True,exec=True | c5:score=0,parse=False,exec=False",semantic_mismatch
code_gen_0056,generalization_group,gen_industry_value_size,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：行业内估值便宜且行业内小市值暴露较强的股票得分更高。,"add(div(sub(recip(pb), group_mean(recip(pb), industry)), group_std(recip(pb), industry)), div(sub(neg(log(market_cap)), group_mean(neg(log(market_cap)), industry)), group_std(neg(log(market_cap)), industry)))","```dsl_fire
result = add(div(sub(recip(pb), group_mean(recip(pb), industry)), group_std(recip(pb), industry)), div(sub(neg(log(market_cap)), group_mean(neg(log(market_cap)), industry)), group_std(neg(log(market_cap)), industry)))
```","```dsl_fire
result = add(log(market_cap), industry)
```",,,1,"c1:score=20,parse=True,exec=False | c2:score=20,parse=True,exec=False | c3:score=20,parse=True,exec=False | c4:score=20,parse=True,exec=False | c5:score=20,parse=True,exec=False",execution_error
code_gen_0148,generalization_time_series,gen_argmax_close,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：收盘价在 17 日窗口内高点越靠近当前，信号越新。,"neg(ts_argmax(close, 17))","```dsl_fire
result = neg(ts_argmax(close, 17))
```","```dsl_fire
result = ts_win_cumsum(pct_change(close, 1), 7)
```",,,1,"c1:score=120,parse=True,exec=True | c2:score=120,parse=True,exec=True | c3:score=120,parse=True,exec=True | c4:score=120,parse=True,exec=True | c5:score=120,parse=True,exec=True",semantic_mismatch
code_gen_0358,generalization_time_series_paraphrase,gen_argmax_market_cap,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：把这个 alpha 逻辑写成表达式：总市值在 17 日窗口内高点越靠近当前，信号越新。这个想法需要转换为函数式 DSL。,"neg(ts_argmax(market_cap, 17))","```dsl_fire
result = neg(ts_argmax(market_cap, 17))
```","```dsl_fire
result = pct_change(market_cap, 5)
```",,,1,"c1:score=120,parse=True,exec=True | c2:score=120,parse=True,exec=True | c3:score=120,parse=True,exec=True | c4:score=120,parse=True,exec=True | c5:score=120,parse=True,exec=True",semantic_mismatch
code_gen_0299,generalization_conditional_paraphrase,gen_value_momentum_gate,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：作为教学样例，只有估值便宜且 9 日动量高于市场均值时，才保留价值动量组合。最终只需要一个可执行表达式。,"where(logical_and(gt(recip(pb), xs_mean(recip(pb))), gt(pct_change(close, 9), xs_mean(pct_change(close, 9)))), add(recip(pb), pct_change(close, 9)), 0.0)","```dsl_fire
result = where(logical_and(gt(recip(pb), xs_mean(recip(pb))), gt(pct_change(close, 9), xs_mean(pct_change(close, 9)))), add(recip(pb), pct_change(close, 9)), 0.0)
```","```dsl_fire
result = where(gt(recip(pb), xs_mean(recip(pb))), div(sub(log(market_cap), xs_mean(log(market_cap))), xs_std(log(market_cap))))
```",,,1,"c1:score=20,parse=True,exec=False | c2:score=20,parse=True,exec=False | c3:score=20,parse=True,exec=False | c4:score=20,parse=True,exec=False | c5:score=20,parse=True,exec=False",execution_error
code_gen_0352,generalization_time_series_paraphrase,gen_argmax_pb,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：把这个 alpha 逻辑写成表达式：市净率 PB在 38 日窗口内高点越靠近当前，信号越新。不要使用解释文字。,"neg(ts_argmax(pb, 38))","```dsl_fire
result = neg(ts_argmax(pb, 38))
```","```dsl_fire
result = ts_argmaxmin(volume, 3)
```",,,1,"c1:score=120,parse=True,exec=True | c2:score=120,parse=True,exec=True | c3:score=120,parse=True,exec=True | c4:score=120,parse=True,exec=True | c5:score=120,parse=True,exec=True",semantic_mismatch
code_gen_0486,generalization_unseen_window_paraphrase,gen_unseen_window_vol,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：从量化研究角度，过去 6 日日收益波动越低，稳定性越强。注意窗口、方向和字段选择。,"neg(ts_std(pct_change(close, 1), 6))","```dsl_fire
result = neg(ts_std(pct_change(close, 1), 6))
```","```dsl_fire
result = pct_change(volume, 20)
```",,,1,"c1:score=120,parse=True,exec=True | c2:score=120,parse=True,exec=True | c3:score=120,parse=True,exec=True | c4:score=120,parse=True,exec=True | c5:score=120,parse=True,exec=True",semantic_mismatch
code_gen_0150,generalization_time_series,gen_argmax_close,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：收盘价在 27 日窗口内高点越靠近当前，信号越新。,"neg(ts_argmax(close, 27))","```dsl_fire
result = neg(ts_argmax(close, 27))
```","```dsl_fire
result = ts_argmaxmin(close, 2)
```",,,1,"c1:score=120,parse=True,exec=True | c2:score=120,parse=True,exec=True | c3:score=0,parse=False,exec=False | c4:score=0,parse=False,exec=False | c5:score=120,parse=True,exec=True",semantic_mismatch
code_gen_0016,generalization_unseen_window,gen_unseen_window_momentum,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：过去 18 日收盘价收益越高，短期趋势越强。,"pct_change(close, 18)","```dsl_fire
result = pct_change(close, 18)
```","```dsl_fire
result = sub(ts_mean(pct_change(close, 1), 20), ts_std(pct_change(close, 1), 20))
```",,,3,"c1:score=0,parse=False,exec=False | c2:score=0,parse=False,exec=False | c3:score=120,parse=True,exec=True | c4:score=0,parse=False,exec=False | c5:score=0,parse=False,exec=False",semantic_mismatch
code_gen_0418,generalization_conditional_paraphrase,gen_conditional_xs_high_47,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：把这个 alpha 逻辑写成表达式：只有最高价横截面标准化值为正时，才保留 47 日动量。这个想法需要转换为函数式 DSL。,"where(gt(div(sub(high, xs_mean(high)), xs_std(high)), 0.0), pct_change(close, 47), 0.0)","```dsl_fire
result = where(gt(div(sub(high, xs_mean(high)), xs_std(high)), 0.0), pct_change(close, 47), 0.0)
```","```dsl_fire
result = where(sign(sign(sign(pct_change(close, 7), xs_mean(pct_change(close, 7)), xs_std(log(market_cap)))), 0.0)
```",,,1,"c1:score=0,parse=False,exec=False | c2:score=0,parse=False,exec=False | c3:score=0,parse=False,exec=False | c4:score=0,parse=False,exec=False | c5:score=0,parse=False,exec=False",parse_error
code_gen_0563,generalization_conditional_paraphrase,gen_size_liquidity_gate,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：作为教学样例，只有小市值暴露高于市场均值时，才保留 42 日流动性信号。这个想法需要转换为函数式 DSL。,"where(gt(neg(log(market_cap)), xs_mean(neg(log(market_cap)))), log1p(ts_mean(volume, 42)), 0.0)","```dsl_fire
result = where(gt(neg(log(market_cap)), xs_mean(neg(log(market_cap)))), log1p(ts_mean(volume, 42)), 0.0)
```","```dsl_fire
result = where(log(market_cap), div(sub(log(market_cap), xs_mean(log(market_cap))), xs_std(log(market_cap))), xs_mean(log(market_cap)))), gt(log(market_cap), xs_mean(log(market_cap))))
```",,,1,"c1:score=0,parse=False,exec=False | c2:score=0,parse=False,exec=False | c3:score=0,parse=False,exec=False | c4:score=0,parse=False,exec=False | c5:score=0,parse=False,exec=False",parse_error
code_gen_0039,generalization_unseen_window,gen_unseen_window_volume,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：短期成交量相对 120 日均量越高，放量越明显。,"div(ts_mean(volume, 30), ts_mean(volume, 120))","```dsl_fire
result = div(ts_mean(volume, 30), ts_mean(volume, 120))
```","```dsl_fire
result = pct_change(volume, 5)
```",,,2,"c1:score=20,parse=True,exec=False | c2:score=120,parse=True,exec=True | c3:score=20,parse=True,exec=False | c4:score=20,parse=True,exec=False | c5:score=120,parse=True,exec=True",semantic_mismatch
code_gen_0345,generalization_time_series_paraphrase,gen_quantile_value,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：从量化研究角度，估值便宜程度高于自身 110 日 70% 分位数越多，价值信号越突出。请保持字段和算子命名规范。,"sub(recip(pb), ts_quantile(recip(pb), 110, 0.7))","```dsl_fire
result = sub(recip(pb), ts_quantile(recip(pb), 110, 0.7))
```","```dsl_fire
result = sub(div(sub(close, ts_min(low, 20)), sub(ts_max(high, 20), ts_min(low, 20)))))
```",,,1,"c1:score=0,parse=False,exec=False | c2:score=0,parse=False,exec=False | c3:score=0,parse=False,exec=False | c4:score=0,parse=False,exec=False | c5:score=0,parse=False,exec=False",parse_error
code_gen_0176,generalization_conditional,gen_conditional_xs_high_19,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：只有最高价横截面标准化值为正时，才保留 19 日动量。,"where(gt(div(sub(high, xs_mean(high)), xs_std(high)), 0.0), pct_change(close, 19), 0.0)","```dsl_fire
result = where(gt(div(sub(high, xs_mean(high)), xs_std(high)), 0.0), pct_change(close, 19), 0.0)
```","```dsl_fire
result = where(gt(div(sub(log(market_cap), xs_mean(log(market_cap))), xs_std(log(market_cap))), xs_mean(div(sub(log(market_cap), xs_mean(log(market_cap))), xs_std(log(market_cap))))), gt(div(sub(volume, ts_
```",,,1,"c1:score=0,parse=False,exec=False | c2:score=0,parse=False,exec=False | c3:score=0,parse=False,exec=False | c4:score=0,parse=False,exec=False | c5:score=0,parse=False,exec=False",parse_error
code_gen_0308,generalization_regression_paraphrase,gen_corr_flow_return,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：作为教学样例，用 14 日滚动相关衡量换手代理和日收益同步性。这个想法需要转换为函数式 DSL。,"ts_corr(div(volume, market_cap), pct_change(close, 1), 14)","```dsl_fire
result = ts_corr(div(volume, market_cap), pct_change(close, 1), 14)
```","```dsl_fire
result = ts_std(minimum(pct_change(close, 1), 0.0), 20)
```",,,1,"c1:score=120,parse=True,exec=True | c2:score=20,parse=True,exec=False | c3:score=0,parse=False,exec=False | c4:score=20,parse=True,exec=False | c5:score=120,parse=True,exec=True",semantic_mismatch
code_gen_0031,generalization_unseen_window,gen_unseen_window_volume,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：短期成交量相对 50 日均量越高，放量越明显。,"div(ts_mean(volume, 12), ts_mean(volume, 50))","```dsl_fire
result = div(ts_mean(volume, 12), ts_mean(volume, 50))
```","```dsl_fire
result = pct_change(volume, 10)
```",,,1,"c1:score=120,parse=True,exec=True | c2:score=120,parse=True,exec=True | c3:score=120,parse=True,exec=True | c4:score=120,parse=True,exec=True | c5:score=120,parse=True,exec=True",semantic_mismatch
code_gen_0190,generalization_conditional,gen_conditional_xs_volume_13,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：只有成交量横截面标准化值为正时，才保留 13 日动量。,"where(gt(div(sub(volume, xs_mean(volume)), xs_std(volume)), 0.0), pct_change(close, 13), 0.0)","```dsl_fire
result = where(gt(div(sub(volume, xs_mean(volume)), xs_std(volume)), 0.0), pct_change(close, 13), 0.0)
```","```dsl_fire
result = where(gt(ts_xor(pct_change(close, 20), xs_mean(pct_change(close, 20))), div(sub(pct_change(close, 20), xs_mean(pct_change(close, 20))), xs_std(pct_change(close, 20)), 0.0)
```",,,1,"c1:score=0,parse=False,exec=False | c2:score=0,parse=False,exec=False | c3:score=0,parse=False,exec=False | c4:score=0,parse=False,exec=False | c5:score=0,parse=False,exec=False",parse_error
code_gen_0266,generalization_unseen_window_paraphrase,gen_unseen_window_vol,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：作为教学样例，过去 35 日日收益波动越低，稳定性越强。注意窗口、方向和字段选择。,"neg(ts_std(pct_change(close, 1), 35))","```dsl_fire
result = neg(ts_std(pct_change(close, 1), 35))
```","```dsl_fire
result = ts_l_res(logical_l_cap)), pct_change(close, 3), 3)
```",,,1,"c1:score=0,parse=False,exec=False | c2:score=0,parse=False,exec=False | c3:score=0,parse=False,exec=False | c4:score=0,parse=False,exec=False | c5:score=0,parse=False,exec=False",parse_error
code_gen_0411,generalization_conditional_paraphrase,gen_conditional_xs_close_73,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：从量化研究角度，只有收盘价横截面标准化值为正时，才保留 73 日动量。注意窗口、方向和字段选择。,"where(gt(div(sub(close, xs_mean(close)), xs_std(close)), 0.0), pct_change(close, 73), 0.0)","```dsl_fire
result = where(gt(div(sub(close, xs_mean(close)), xs_std(close)), 0.0), pct_change(close, 73), 0.0)
```","```dsl_fire
result = where(gt(ts_cap, xs_mean(volume, 7))), neg(div(sub(volume, xs_mean(volume)), xs_std(volume)), 0.0)
```",,,1,"c1:score=20,parse=True,exec=False | c2:score=20,parse=True,exec=False | c3:score=20,parse=True,exec=False | c4:score=20,parse=True,exec=False | c5:score=20,parse=True,exec=False",execution_error
code_gen_0090,generalization_conditional,gen_value_momentum_gate,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：只有估值便宜且 55 日动量高于市场均值时，才保留价值动量组合。,"where(logical_and(gt(recip(pb), xs_mean(recip(pb))), gt(pct_change(close, 55), xs_mean(pct_change(close, 55)))), add(recip(pb), pct_change(close, 55)), 0.0)","```dsl_fire
result = where(logical_and(gt(recip(pb), xs_mean(recip(pb))), gt(pct_change(close, 55), xs_mean(pct_change(close, 55)))), add(recip(pb), pct_change(close, 55)), 0.0)
```","```dsl_fire
result = where(logical_and(gt(recip(pb), xs_mean(recip(pb))), gt(pct_change(close, 5), xs_mean(recip(pb))), xs_std(recip(pb)))))
```",,,1,"c1:score=0,parse=False,exec=False | c2:score=0,parse=False,exec=False | c3:score=0,parse=False,exec=False | c4:score=0,parse=False,exec=False | c5:score=0,parse=False,exec=False",parse_error
code_gen_0222,generalization_conditional,gen_logic_not_crowded,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：当换手代理不拥挤时，保留价值和 13 日动量组合。,"where(logical_not(gt(div(volume, market_cap), xs_mean(div(volume, market_cap)))), add(recip(pb), pct_change(close, 13)), 0.0)","```dsl_fire
result = where(logical_not(gt(div(volume, market_cap), xs_mean(div(volume, market_cap)))), add(recip(pb), pct_change(close, 13)), 0.0)
```","```dsl_fire
result = where(logical_or(gt(div(sub(recip(pb), xs_mean(recip(recip(pb))), xs_std(recip(pb))), xs_mean(div(volume, market_cap)))), add(neg(recip(pb)), neg(log(market_cap)))), 0.0)
```",,,4,"c1:score=0,parse=False,exec=False | c2:score=0,parse=False,exec=False | c3:score=0,parse=False,exec=False | c4:score=20,parse=True,exec=False | c5:score=0,parse=False,exec=False",execution_error
code_gen_0490,generalization_unseen_window_paraphrase,gen_unseen_window_vol,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：把这个 alpha 逻辑写成表达式：过去 8 日日收益波动越低，稳定性越强。请保持字段和算子命名规范。,"neg(ts_std(pct_change(close, 1), 8))","```dsl_fire
result = neg(ts_std(pct_change(close, 1), 8))
```","```dsl_fire
result = pct_change(close, 60)
```",,,1,"c1:score=120,parse=True,exec=True | c2:score=120,parse=True,exec=True | c3:score=120,parse=True,exec=True | c4:score=120,parse=True,exec=True | c5:score=120,parse=True,exec=True",semantic_mismatch
code_gen_0280,generalization_composition_paraphrase,gen_quality_trend,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：把这个 alpha 逻辑写成表达式：同时偏好 25 日风险调整趋势高且收益方差低的股票。请保持字段和算子命名规范。,"add(div(pct_change(close, 25), ts_std(pct_change(close, 1), 25)), neg(ts_var(pct_change(close, 1), 25)))","```dsl_fire
result = add(div(pct_change(close, 25), ts_std(pct_change(close, 1), 25)), neg(ts_var(pct_change(close, 1), 25)))
```","```dsl_fire
result = where(logical_and(gt(pct_change(close, 20), xs_mean(pct_change(close, 20)))), neg(log(market_cap)), 0.0)
```",,,1,"c1:score=20,parse=True,exec=False | c2:score=20,parse=True,exec=False | c3:score=20,parse=True,exec=False | c4:score=20,parse=True,exec=False | c5:score=20,parse=True,exec=False",execution_error
